"id","account_id","legacy_id","ear_tag","ear_tag_loc","tattoo_left","tattoo_right","brand","brand_loc","name","ph_number","ph_number_loc","reg_num","reg_num_2","other_id","other_id_loc","electronic_id","animal_type","sex","category_id","breed_id","horn_status","color_markings","ocv_tattoo","ocv_number","status","pasture_id","sire_animal_id","dam_animal_id","genetic_dam_animal_id","real_dam_animal_id","sire_legacy_id","dam_legacy_id","genetic_dam_legacy_id","breeder_contact_id","birth_date","weaning_date","yearling_date","percent_dam_weight","conception_method","grafted_calf","purchase_date","purchased","purchased_from_contact_id","purchase_price","sale_ticket_id","sale_price","sale_weight","marketing_cost","reason_for_sale","death_date","cause_of_death","asking_price","marketing_comments","mppa","avg_calving_interval","avg_post_partum_interval","last_breeding_date","last_calving_date","current_breeding_status","next_calving_date","pelvic_area","pelvic_horizontal","pelvic_vertical","comments","donor_cow","ai_bull","promote_date","demote_date","birth_weight","weaning_weight","yearling_weight","adj_birth_weight","adj_weaning_weight","adj_yearling_weight","last_tip_to_tip","last_total_horn","last_base","last_composite","last_horn_measure_date","last_weight","last_height","last_bcs","last_weight_date","created_at","updated_at","embryo_recovery_date","nait_number","nlis_number","last_treatment_date","withdrawal_date","castration_date","next_booster_date","breeding_id","pelvic_measure_date","embryo_transfer_date"
"19727668","48210","","50-YELLOW","RE","","","","","","","","","","","","982000374771592","Cow","Heifer","","958480","Polled","Solid White","","","Active","403501","","","","","","","","1344099","2005-06-01","","","","NS","false","","false","","","","","","","","","","","","","487","202","2018-02-01","2018-02-01","Open","","","","","10/19/16 missing ear tag","false","false","","","","","","","","","","","","","","","","","","2013-11-21 05:51:25 -0600","2018-02-04 17:35:07 -0600","","","","2016-07-30","","","","","",""
"19727674","48210","","31-YELLOW","RE","","","","","","","","","","","","982000374771582","Cow","Heifer","","958480","Polled","Solid Black","","","Active","403501","","","","","","","","1344099","2010-06-01","","","","NS","false","","false","","","","","","","","","","","","99.6","359","74","2018-02-02","2018-02-02","Open","","","","","","false","false","","","","","","","","","","","","","","","","","","2013-11-21 05:55:33 -0600","2018-02-09 16:09:25 -0600","","","","2016-07-30","","","","","",""
"19727677","48210","","none","","","","","","","","","","","","","","Calf","Steer","","958480","Polled","Solid Black","","","Sold","","","","","","","","","","2013-06-01","","","","NS","false","","false","","","659042","1039.12","735","","Steer Sale","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2013-11-21 05:59:12 -0600","2014-03-24 13:10:22 -0500","","","","","","","","","",""
"20456704","48210","","212B","RE","","","","","","","","","","","","","Calf","Steer","","958480","Polled","Solid Black","","","Sold","","19698700","19610802","","19610802","","","","1344099","2014-01-17","2014-07-15","","","NS","false","","false","","","691040","1207.5","525","53.49","Steer Sale","","","","","","","","","","","","","","","","false","false","","","64","535","","64","603","","","","","","","535","","","2014-07-15","2014-01-17 16:47:00 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20456755","48210","","167Z-WHITE","LE","","","","","","","","","","","","982000374771588","Cow","Heifer","","958480","Polled","Solid Black","","","Active","403501","","","","","","","","1344327","2012-01-01","","","","NS","false","","false","","","","","","","","","","","","","448","163","2017-12-10","2017-09-26","Exposed","2018-09-21","","","","BOBTAIL","false","false","","","","","","","","","","","","","","","","","","2014-01-17 17:13:02 -0600","2018-01-24 09:32:58 -0600","","","","2016-07-30","","","","","",""
"20469037","48210","","153B/01","RE","","","","","","","","","","","","","Calf","Steer","","958480","Polled","Solid Black","","","Sold","","19698700","20469046","","20469046","","","","1344099","2014-01-18","2014-07-15","","","NS","false","","false","","","691040","1225.0","500","54.27","Steer Sale","","","","","","","","","","","","","","","","false","false","","","80","510","","88","635","","","","","","","510","","","2014-07-15","2014-01-21 12:28:58 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20469046","48210","","7-ORANGE","LE","","","","","","","","","","","","982000374771565","Cow","Heifer","","958480","Polled","","","","Sold","","","19610778","","19610778","","","","","2012-01-01","","","","NS","false","","false","","","1139106","","","","","","","","","","383","98","2017-02-07","2017-03-13","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-01-21 12:30:36 -0600","2017-09-19 07:11:20 -0500","","","","2016-07-30","","","","","",""
"20486311","48210","","no tags","","","","","","","","","","","","","","Calf","Steer","","958480","Polled","Solid Red","","","Sold","","","19610760","","19610760","","","","1344099","2013-09-01","","","","NS","false","","false","","","659042","1048.42","795","","Steer Sale","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-01-22 12:35:43 -0600","2014-03-24 13:10:22 -0500","","","","","","","","","",""
"20486326","48210","","5B-YELLOW","LE","","","2/3","LH","","","","","","","","982000373732066","Cow","Heifer","","953211","Polled","Solid Black","","","Active","403501","","19610913","","19610913","","","","1344339","2013-11-01","2014-07-15","","","NS","false","","false","","","","","","","","","","","","","","","2017-12-10","","Pregnant","2018-03-09","","","","","false","false","","","76","","","76","","","","","","","","76","","","2013-11-01","2014-01-22 12:40:55 -0600","2018-01-24 09:32:58 -0600","","","","2016-07-30","","","","","",""
"20493472","48210","","BLANK-YELLOW","LE","","","2/2","LH","","","","","","","","982000374771590","Cow","Heifer","","958480","Polled","","","","Active","403501","","","","","","","","1344099","2012-11-01","","","","NS","false","","false","","","","","","","","","","","","","390","105","2018-03-18","2018-03-18","Open","","","","","Was 53yellow","false","false","","","","","","","","","","","","","","","","","","2014-01-23 14:04:40 -0600","2018-04-22 07:02:08 -0500","","","","2016-07-30","","","","","",""
"20493550","48210","","52-YELLOW","LE","","","1/2","LH","","","","","","","","982000373732029","Cow","Heifer","","958480","Polled","Black w/White Mottled Throat ","","","Dead","","","","","","","","","1344099","2012-11-01","","","","NS","false","","false","","","","","","","","2016-03-14","Calving","","","96.0","","","2016-02-03","2014-12-19","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-01-23 14:20:07 -0600","2016-03-14 17:42:15 -0500","","","","2015-06-23","","","","","",""
"20493553","48210","","51yellow","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Black w/White Mottled Throat ","","","Sold","","","","","","","","","1344099","2012-11-01","","","","NS","false","","false","","","870876","1134.0","810","53.43","Wooden Tongue","","","","","","362","77","2015-08-01","2015-04-28","","","","","","White speckling on udder and chest","false","false","","","","","","","","","","","","","","","","","","2014-01-23 14:20:08 -0600","2015-12-27 23:16:24 -0600","","","","2015-06-23","","","","","",""
"20493601","48210","","42Y-YELLOW","RE","","","","","","","","","","","","982000374771597","Cow","Heifer","","953211","Polled","Solid Black","","","Active","403501","","","","","","","","1344339","","","","","NS","false","","false","","","","","","","","","","","","","486","201","2017-12-10","2016-09-27","Pregnant","2017-11-06","","","","CYSTIC: SELL","false","false","","","","","","","","","","","","","","","","","","2014-01-23 14:31:24 -0600","2018-01-24 09:32:58 -0600","","","","2016-07-30","","","","","",""
"20493625","48210","","17-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Horned","Solid Yellow","","","Active","403501","","","","","","","","1344099","2006-01-01","","","","NS","false","","false","","","","","","","","","","","","","366","81","2018-02-02","2018-02-02","Open","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-01-23 14:34:21 -0600","2018-02-04 18:59:12 -0600","","","","2016-07-30","","","","","",""
"20493667","48210","","23Z-YELLOW","RE","","","23Z","LH","MS RR CAHILL 23Z","","","R10226770","","","Brucellosis","982000374772151","Cow","Heifer","","953211","Polled","Solid Black","","","Active","403501","","","","","","","","1344339","2012-10-10","2013-04-29","2013-10-24","","NS","false","2013-11-16","true","1344339","1800.0","","","","","","","","","","","528","243","2017-12-10","2016-10-12","Pregnant","2017-11-06","","","","","false","false","","","110","738","1072","","","","","","","","","1072","","","2013-10-24","2014-01-23 14:39:28 -0600","2018-01-24 09:32:58 -0600","","","","2016-07-30","","","","","",""
"20493706","48210","","37-YELLOW","RE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Brindle","","","Active","403501","","","","","","","","1344099","2001-09-01","","","","NS","false","","false","","","","","","","","","","","","106.0","393","108","2017-12-10","2016-03-21","Pregnant","2017-01-31","","","","10/19/16 - No teeth","false","false","","","","","","","","","","","","","","","","","","2014-01-23 14:51:43 -0600","2018-01-24 09:32:58 -0600","","","","2016-07-30","","","","","",""
"20493847","48210","","42-YELLOW","RE","","","","","","","","","","","","982000374772169","Cow","Heifer","","958480","Polled","Solid White","","","Active","403501","","","","","","","","1344099","2004-03-01","","","","NS","false","","false","","","","","","","","","","","","","381","96","2017-12-10","2017-03-18","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2014-01-23 15:17:30 -0600","2018-01-24 09:32:58 -0600","","","","2016-07-30","","","","","",""
"20509927","48210","","9B","LE","","","","","","","","","","","","","Calf","Steer","","953211","Polled","Solid Black","","","Sold","","19698700","19610916","","19610916","","","","1344099","2014-01-25","2014-07-15","","","NS","false","","false","","","691040","1260.0","525","55.82","Steer Sale","","","","","","","","","","","","","","","","false","false","","","76","535","","76","626","","","","","","","535","","","2014-07-15","2014-01-26 14:13:06 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20509930","48210","","47S1B-YELLOW","LE","","","","","","","","","","","","982000374771554","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","19698700","19610907","","19610907","","","","1344099","2014-01-26","","","","NS","false","","false","","","1139106","","","","","","","","","","","","2017-02-07","2016-03-31","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-01-26 14:14:14 -0600","2017-09-19 07:22:28 -0500","","","","2016-07-30","","","","","",""
"20509942","48210","","15B","RE","","","","","","","","","","","","","Calf","Steer","","953211","Polled","Solid Black","","","Sold","","19698700","19610805","","19610805","","","","1344099","2014-01-22","2014-07-15","","","NS","false","","false","","","691040","1122.0","510","49.7","Steer Sale","","","","","","","","","","","","","","","Redish tint","false","false","","","76","520","","78","619","","","","","","","520","","","2014-07-15","2014-01-26 14:16:58 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20510269","48210","","14B","RE","","","","","","","","","","","","","Calf","Steer","","953211","Polled","Solid Black","","","Sold","","19698700","19610796","","19610796","","","","1344099","2014-01-25","2014-07-15","","","NS","false","","false","","","691040","1354.5","630","60.0","Steer Sale","","","","","","","","","","","","","","","","false","false","","","76","642","","78","775","","","","","","","642","","","2014-07-15","2014-01-26 14:18:10 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20510275","48210","","8B-YELLOW","LE","","","1/4","LH","","","","","","","","982000373732071","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","19698700","19610898","","19610898","","","","1344099","2014-01-26","","","","NS","false","","false","","","1139106","","","","","","","","","","363","78","2017-02-07","2017-03-16","","","","","","","false","false","","","76","","","76","","","","","","","","76","","","2014-01-26","2014-01-26 14:19:03 -0600","2017-09-19 07:12:21 -0500","","","","2016-07-30","","","","","",""
"20510290","48210","","12B","RE","","","","","","","","","","","","","Calf","Steer","","958480","Polled","Solid Black w/White Face","","","Sold","","19698700","20493706","","20493706","","","","1344099","2014-01-26","2014-07-15","","","NS","false","","false","","","691040","1257.75","585","55.72","Steer Sale","","","","","","","","","","","","","","","","false","false","","","76","596","","76","703","","","","","","","596","","","2014-07-15","2014-01-26 14:25:22 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20512942","48210","","698A-WHITE","LE","","","1/3","LH","","","","","","","","982000373732038","Cow","Heifer","","953211","Polled","Solid Black","","","Sold","","","19692253","","19692253","","","","1344339","2013-10-24","2014-07-15","","","AI","false","2013-11-16","true","1344339","0.0","1139106","","","","","","","","","","446","161","2017-02-07","2017-02-17","","","","","","Need to retag","false","false","","","","","","","","","","","","","","","","","","2014-01-27 08:29:04 -0600","2017-09-19 07:17:52 -0500","","","","2016-07-30","","","","","",""
"20513755","48210","","3B","RE","","","","","","","","","","","","","Calf","Steer","","953211","Polled","Solid Black","","","Sold","","19698700","19610766","","19610766","","","","1344099","2014-01-25","2014-07-15","","","NS","false","","false","","","691040","1204.35","555","53.35","Steer Sale","","","","","","","","","","","","","","","","false","false","","","76","566","","78","683","","","","","","","566","","","2014-07-15","2014-01-27 12:17:33 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20550889","48210","","4B","LE","","","","","","","","","","","","","Calf","Steer","","953211","Polled","Solid Black","","","Sold","","19698700","20493601","","20493601","","","","1344099","2014-01-29","2014-07-15","","","NS","false","","false","","","691040","1230.5","535","54.51","Steer Sale","","","","","","","","","","","","","","","","false","false","","","76","545","","","","","","","","","","545","","","2014-07-15","2014-01-30 16:28:30 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20550916","48210","","6B","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Tan","","","Sold","","19698700","20493847","","20493847","","","","1344099","2014-01-29","","","","NS","false","","false","","","762785","1275.13","505","57.38","Culled","","","","","","","","","","","","","","","","false","false","","","76","","","","","","","","","","","76","","","2014-01-29","2014-01-30 16:30:04 -0600","2015-12-27 23:16:23 -0600","","","","2014-09-30","","","","","",""
"20551093","48210","","none","","","","","","","","","","","","","","Calf","Bull","","953211","Polled","Solid Black","","","Dead","","19698700","19610808","","19610808","","","","1344099","2014-01-26","","","","NS","false","","false","","","","","","","","2014-01-26","Born Dead","","","","","","","","","","","","","twin","false","false","","","","","","","","","","","","","","","","","","2014-01-30 17:20:46 -0600","2014-01-30 17:26:37 -0600","","","","","","","","","",""
"20551099","48210","","none","","","","","","","","","","","","","","Bull","Bull","","953211","Polled","Solid Red","","","Dead","","19698700","19610808","","19610808","","","","1344099","2014-01-26","","","","NS","false","","false","","","","","","","","2014-01-26","Born Dead","","","","","","","","","","","","","twin","false","false","","","","","","","","","","","","","","","","","","2014-01-30 17:25:01 -0600","2014-01-30 17:25:30 -0600","","","","","","","","","",""
"20565247","48210","","10B","RE","","","","","","","","","","","","","Calf","Steer","","953211","Polled","Solid Black","","","Sold","","19698700","19727668","","19727668","","","","1344099","2014-01-31","2014-07-15","","","NS","false","","false","","","691040","1224.0","510","54.22","Steer Sale","","","","","","","","","","","","","","","","false","false","","","76","520","","76","628","","","","","","","520","","","2014-07-15","2014-02-02 15:42:48 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20565319","48210","","1B-YELLOW","LE","","","10/4","LH","","","","","","","","982000373732060","Cow","Heifer","","958480","Polled","Solid Black","","","Sold","","19698700","20493625","","20493625","","","","1344099","2014-01-31","","","","NS","false","","false","","","1139106","","","","","","","","","","343","58","2017-02-07","2017-02-08","","","","","","","false","false","","","76","","","76","","","","","","","","76","","","2014-01-31","2014-02-02 15:50:01 -0600","2017-09-19 07:10:36 -0500","","","","2016-07-30","","","","","",""
"20611504","48210","","17U3B","RE","","","","","","","","","","","","","Calf","Steer","","953211","Polled","Solid Black","","","Sold","","","19692250","","19692250","","","","1344339","2014-02-06","2014-07-15","","","NS","false","","false","","","691040","1122.0","550","49.7","Steer Sale","","","","","","","","","","","","","","","","false","false","","","83","561","","83","699","","","","","","","561","","","2014-07-15","2014-02-06 11:51:03 -0600","2015-12-27 23:16:23 -0600","","","","2014-03-18","","","","","",""
"20629108","48210","","20-YELLOW","LE","","","","","","","","","","","","982000374772198","Cow","Heifer","","958480","Polled","Solid Black","","","Active","403501","","","","","","","","1344327","2012-01-01","","","","NS","false","","false","","","","","","","","","","","","","486","201","2018-02-18","2018-02-18","Open","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-02-09 19:00:08 -0600","2018-02-20 06:06:27 -0600","","","","2016-07-30","","","","","",""
"20702293","48210","","2YB","LE","","","","","","","","","","","","","Calf","Heifer","","953211","Polled","Solid Black","","","Sold","","19698700","19610922","","19610922","","","","1344099","2014-02-12","","","","NS","false","","false","","","762785","1297.38","485","58.38","Culled","","","","","","","","","","","","","","","","false","false","","","70","","","75","","","","","","","","70","","","2014-02-12","2014-02-13 14:26:48 -0600","2015-12-27 23:16:23 -0600","","","","2014-09-30","","","","","",""
"20881403","48210","","11B","LE","","","","","","","","","","","","","Calf","Heifer","","958480","Polled","Solid Black","","","Sold","","19698700","20629108","","20629108","","","","1344099","2014-02-22","","","","NS","false","","false","","","762785","1300.0","520","58.5","Culled","","","","","","","","","","","","","","","","false","false","","","70","","","78","","","","","","","","70","","","2014-02-22","2014-02-24 07:14:41 -0600","2015-12-27 23:16:24 -0600","","","","2014-09-30","","","","","",""
"21003830","48210","","13B","RE","","","","","","","","","","","","","Calf","Steer","","958480","Polled","Solid Black","","","Sold","","","19727674","","19727674","","","","1344099","2014-02-28","2014-07-15","","","NS","false","","false","","","691040","1194.75","405","49.7","Steer Sale","","","","","","","","","","","","","","","","false","false","","","76","413","","78","600","","","","","","","413","","","2014-07-15","2014-03-03 06:54:38 -0600","2015-12-27 23:16:24 -0600","","","","2014-03-18","","","","","",""
"21545129","48210","","7orange","LE","","","","","","","","","","","","","Calf","Bull","","958480","Polled","Solid Black","","","Sold","","19698700","19610787","","19610787","","","","1344099","2014-04-05","","","","NS","false","","false","","","713007","1325.0","530","58.17","Steer Sale","","","","","","","","","","","","","","","","false","false","","","60","","","60","","","","","","","","60","","","2014-04-05","2014-04-10 09:15:25 -0500","2015-12-27 23:16:26 -0600","","","","2014-08-03","","","","","",""
"21818383","48210","","106Y-WHITE","RE","","","","","MAIN BLACKBERRY KAT 106Y","","","FC402312","","","","124000230166860","Cow","Heifer","","953217","Polled","Solid Black","","","Active","403501","22323179","22160830","","22160830","","","","1448671","2011-01-03","","","","NS","false","2014-04-22","true","1448671","6650.0","","","","","","","","","","91.6","491","202","2017-12-10","2017-02-03","Pregnant","2018-03-23","","","","","false","false","","","85","","","90","","","","","","","","85","","","2011-01-03","2014-04-29 18:51:31 -0500","2018-01-24 09:32:58 -0600","","","","2017-09-19","","","","","",""
"21818413","48210","","126Y-WHITE","RE","","","MAIN 126Y","","MAIN BLACK PEPPER 4W 126Y","","","FC407696","","","","124000230166764","Cow","Heifer","","953217","Polled","Solid Black","","","Active","403501","22323179","22161205","","22161205","","","","1448671","2011-01-23","","","","NS","false","2014-04-22","true","1448671","5700.0","","","","","","","","","","102.0","482","193","2018-02-22","2018-02-22","Open","","","","","","false","false","","","83","","","88","","","","","","","","1615","","","2015-10-27","2014-04-29 18:57:59 -0500","2018-04-19 07:16:10 -0500","","","","2017-09-25","","","","","",""
"21818425","48210","","152","","","","","","152","","","","","","","","Bull","Bull","","","","","","","Reference","","","","","","","","","","","","","","","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-04-29 18:59:52 -0500","2014-04-29 18:59:52 -0500","","","","","","","","","",""
"21818431","48210","","MAIN 15Z","","","","","","MAIN BLACK URANIUM 15Z","","","RMC31924","","MAIN 15Z","Ear Tattoo","","Bull","Bull","","953217","Polled","Solid Black","","","Reference","","22327538","22327544","","22327544","","","","1448671","2012-01-15","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-04-29 19:01:04 -0500","2014-11-18 15:55:48 -0600","","","","","","","","","",""
"21818440","48210","","MAIN 68B","RE","","","","","MAIN BLACK URANIUM 68B","","","MC369747","","","","124000230166763","Bull","Bull","","953217","Polled","Solid Black","","","Sold","","21818431","21818413","","21818413","","","","1448671","2014-03-09","","2015-05-06","","NS","false","2014-04-22","true","1448671","7125.0","856423","1569.61","1090","70.95","Bull Sale","","","","","","","","","","","","","","","","false","false","","","92","","1050","97","","","","","","","","1050","","","2015-05-06","2014-04-29 19:01:46 -0500","2016-03-22 16:50:56 -0500","","","","2015-05-06","","","","","",""
"21818449","48210","","49Y","","","","","","MAIN BLACK MAGIC 49Y","","","MC339351","","MAIN 49Y","Ear Tattoo","","Bull","Bull","","953217","","Solid Black","","","Reference","","22327556","22327562","","22327562","","","","1448671","2011-02-20","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-04-29 19:04:45 -0500","2014-07-08 07:19:48 -0500","","","","","","","","","",""
"21818455","48210","","420B-WHITE","RE","","","","","MAIN BLACK MAGIC KAT 420B","","","FC409097","","","","124000230166861","Cow","Heifer","","953217","Polled","Solid Black","","","Sold","","21818449","21818383","","21818383","","","","1448671","2014-01-12","","","","NS","false","2014-04-22","true","1448671","4750.0","1189821","","","","","","","","","","","","2018-02-04","","","","","","","","false","false","","","80","","","85","","","","","","","","1195","","","2016-04-22","2014-04-29 19:05:18 -0500","2018-04-23 16:44:20 -0500","","","","2016-07-30","","","","","",""
"21819703","48210","","345A-WHITE","RE","","","","","MAIN BLACK GOLD 345A","","","FC407605","","MAIN 345A","Ear Tattoo","124000230166856","Cow","Heifer","","953217","Polled","Solid Black","","","Active","403501","22323212","22323215","","22323215","","","","1448671","2013-02-27","","","","NS","false","2014-04-22","true","1448671","2850.0","","","","","","","","","","97.2","375","86","2018-02-03","2018-02-03","Open","","","","","","false","false","","","89","","","","","","","","","","","89","","","2013-02-27","2014-04-29 22:07:02 -0500","2018-02-04 18:57:13 -0600","","","","2016-07-30","","","","","",""
"21819736","48210","","386A-WHITE","RE","","","","","JS BLK FIRE N' LACE 386A","","","FC401578","","JS 386A","Ear Tattoo","124000225346274","Cow","Heifer","","953217","Dehorned","Solid Black","","","Active","403501","22325273","22325279","","22325279","","","","1448671","2013-03-02","2013-09-19","","","NS","false","2014-04-22","true","1448671","2850.0","","","","","","","","","","95.71","377","88","2018-02-10","2018-02-10","Open","","","","","","false","false","","","98","640","","","","","","","","","","640","","","2013-09-19","2014-04-29 22:11:31 -0500","2018-02-10 09:03:25 -0600","","","","2017-09-25","","","","","",""
"21819760","48210","","326A-WHITE","RE","","","","","MAIN BLACK MAGIC 326A","","","FC408588","","","","124000230166761","Cow","Heifer","","953217","Polled","Solid Black","","","Active","403501","21818449","23833761","","23833761","","","","1448671","2013-01-09","","","","NS","false","2014-04-22","true","1448671","2850.0","","","","","","","","","","","363","74","2018-02-11","2018-02-11","Open","","","","","","false","false","","","80","","","","","","","","","","","80","","","2013-01-09","2014-04-29 22:15:47 -0500","2018-02-11 17:05:04 -0600","","","","2017-09-19","","","","","",""
"21819772","48210","","141Y","","","","","","MAIN BLACK MAGIC 141Y","","","FC391920","","MAIN 141Y","Ear Tattoo","","Cow","Heifer","","953217","Polled","Solid Black","","","Reference","","","","","","","","","1448671","2011-02-18","","","","NS","false","","false","","","","","","","","","","","","","","","","2013-01-13","Open","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-04-29 22:18:37 -0500","2014-07-07 08:21:14 -0500","","","","","","","","","",""
"21819781","48210","","332A-WHITE","RE","","","","","MAIN BLACK MAGIC 332A","","","FC408587","","","","124000230166695","Cow","Heifer","","953217","Polled","Solid Black","","","Active","463317","21818449","21819772","","21819772","","","","1448671","2013-01-13","","","","NS","false","2014-04-22","true","1448671","5700.0","","","","","","","","","","96.0","504","215","2018-02-04","2017-10-18","Exposed","2018-09-25","","","","","false","false","","","81","","","89","","","","","","","","81","","","2013-01-13","2014-04-29 22:19:20 -0500","2018-02-05 09:28:50 -0600","","","","2016-07-30","","","","","",""
"21819835","48210","","372A-WHITE","RE","","","","","JS BLK CELINE 372A","","","FC401551","","JS 372A	","Ear Tattoo","124000225346288","Cow","Heifer","","953217","Scurred","Solid Black","","","Active","463317","22325273","22325366","","22325366","","","","1448671","2013-02-10","2013-09-19","","","NS","false","2014-04-22","true","1448671","2850.0","","","","","","","","","","104.8","502","213","2018-02-04","2017-10-18","Exposed","2018-09-25","","","","","false","false","","","100","650","","102","628","","","","","","","650","","","2013-09-19","2014-04-29 22:23:47 -0500","2018-02-05 09:28:50 -0600","","","","2016-07-30","","","","","",""
"21819877","48210","","308A-WHITE","RE","","","","","MAIN BLACK MAGIC 308A","","","FC408589","","","","982000376416829","Cow","Heifer","","953217","Polled","Solid Black","","","Active","403501","21818449","23833758","","23833758","","","","1448671","2013-01-03","","","","NS","false","2014-04-22","true","1448671","2850.0","","","","","","","","","","101.6","375","86","2018-02-18","2018-02-18","Open","","","","","MISSING TAG","false","false","","","76","","","","","","","","","","","76","","","2013-01-03","2014-04-29 22:33:52 -0500","2018-02-20 06:08:16 -0600","","","","2017-09-25","","","","","",""
"21819886","48210","","MAIN 309A","RE","","","","","MAIN BLACK ROCK 309A","","","FC407603","","MAIN 309A","Ear Tattoo","","Cow","Heifer","","953217","Polled","Solid Black","","","Dead","","22323179","22323188","","22323188","","","","1448671","2013-01-03","","","","NS","false","2014-04-22","true","1448671","2850.0","","","","","","2015-01-20","Uterine Prolapse","","","","","","2014-04-21","","","","","","","Died calving 78lbs heifer calf with uterine prolapse","false","false","","","86","","","86","","","","","","","","86","","","2013-01-03","2014-04-29 22:36:01 -0500","2015-12-27 23:16:24 -0600","","","","2014-09-30","","","","","",""
"21819892","48210","","301A-WHITE","RE","","","","","MAIN BLACK CUTIE 301A","","","FC407604","","MAIN 301A","Ear Tattoo","982000376416839","Cow","Heifer","","953217","Polled","Solid Black","","","Active","403501","22323179","30966807","","30966807","","","","1448671","2013-01-01","","","","NS","false","2014-04-22","true","1448671","2850.0","","","","","","","","","","99.43","385","96","2018-03-14","2018-03-14","Open","","","","","10/19/16 missing ear tag","false","false","","","","","","","","","","","","","","","","","","2014-04-29 22:37:28 -0500","2018-04-22 06:55:48 -0500","","","","2017-09-19","","","","","",""
"21867619","48210","","MAIN 47A","","","","MAIN 47A","","MAIN BLACK JACK 47A","","","MC358155","","","","","Bull","Bull","","953217","Polled","","","","Reference","","29525460","21818383","","21818383","","","","","2013-01-22","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-05-05 10:38:40 -0500","2016-02-22 14:50:19 -0600","","","","","","","","","",""
"21888781","48210","","70X","","","","","","CRYSTAL D XRAM 70X","","","MC331753","","CRYS 70X","Ear Tattoo","","Bull","Bull","","953217","Polled","","","","Reference","","","","","","","","","","2010-03-24","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-05-08 06:38:55 -0500","2014-07-08 20:51:15 -0500","","","","","","","","","",""
"21888784","48210","","994W","","","","","","LCL ROSE 994W","","","FC386781","","LCL 994W","Ear Tattoo","","Cow","Heifer","","953217","Dehorned","","","","Reference","","","","","","","","","1450672","2009-10-17","","","","NS","false","","false","","","","","","","","","","","","","","","","2012-03-15","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-05-08 06:39:11 -0500","2014-07-08 20:53:50 -0500","","","","","","","","","",""
"21888790","48210","","236Z-YELLOW","LE","","","","","LCL ROSE 236Z","","","FC401086","","","","982000373732065","Cow","Heifer","","953217","Polled","Solid Black","LCL 236Z(BE)","","Active","403501","21888781","21888784","","21888784","","","","1450672","2012-03-15","","","","NS","false","","false","","","","","","","","","","","","99.43","365","76","2017-12-10","2017-01-30","Exposed","2018-09-25","","","","","false","false","","","","","","","","","","","","","","1115","","","2015-06-10","2014-05-08 06:43:59 -0500","2018-01-24 09:32:58 -0600","","","","2017-09-19","","","","","",""
"21905314","48210","","809U","","","","","","LCL TOWNSMAN PLD 809U","","","MC332921","","LCL 809U","Ear Tattoo","","Bull","Bull","","953217","Polled","","","","Reference","","","","","","","","","1450672","2008-02-10","","","","NS","false","","false","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2014-05-09 07:29:04 -0500","2014-07-08 21:22:56 -0500","","","","","","","","","",""
