"id","animal_id","moved_from_pasture_id","moved_to_pasture_id","movement_date"
"62950182","24513176","443994","403501","2016-05-22"
"62950185","24513179","443994","403501","2016-05-22"
"62950188","29919570","443994","403501","2016-05-22"
"62950191","24513182","443994","403501","2016-05-22"
"62950194","24513185","443994","403501","2016-05-22"
"62950197","24513188","443994","403501","2016-05-22"
"62950200","29872293","443994","403501","2016-05-22"
"62950203","24513191","443994","403501","2016-05-22"
"62950206","24513194","443994","403501","2016-05-22"
"62950209","25578134","443994","403501","2016-05-22"
"62950212","25760039","443994","403501","2016-05-22"
"62950215","25870592","443994","403501","2016-05-22"
"62950218","27330190","443994","403501","2016-05-22"
"62950221","27330196","443994","403501","2016-05-22"
"62950224","27330199","443994","403501","2016-05-22"
"62950227","27330208","443994","403501","2016-05-22"
"62950230","27330211","443994","403501","2016-05-22"
"62950233","27330214","443994","403501","2016-05-22"
"62950236","27330226","443994","403501","2016-05-22"
"62950239","27330229","443994","403501","2016-05-22"
"62950242","30901218","443994","403501","2016-05-22"
"62950245","27897384","443994","403501","2016-05-22"
"62950248","27897393","443994","403501","2016-05-22"
"62950251","30043767","443994","403501","2016-05-22"
"62950254","27897402","443994","403501","2016-05-22"
"62950257","29890509","443994","403501","2016-05-22"
"63145818","30138378","403501","","2016-05-23"
"63145821","30803694","403501","","2016-05-23"
"63394221","23394207","397304","","2016-06-03"
"63394224","28079232","397304","","2016-06-03"
"63562536","19610760","403501","328918","2016-06-07"
"63562542","30803697","403501","328918","2016-06-07"
"63562545","19610778","403501","328918","2016-06-07"
"63562548","28434480","403501","328918","2016-06-07"
"63562551","19610787","403501","328918","2016-06-07"
"63562554","30803688","403501","328918","2016-06-07"
"63562557","19610796","403501","328918","2016-06-07"
"63562560","29457861","403501","328918","2016-06-07"
"63562563","19610802","403501","328918","2016-06-07"
"63562566","29779866","403501","328918","2016-06-07"
"63562569","19610805","403501","328918","2016-06-07"
"63562572","29793636","403501","328918","2016-06-07"
"63562575","19610808","403501","328918","2016-06-07"
"63562578","29860647","403501","328918","2016-06-07"
"63562581","19610898","403501","328918","2016-06-07"
"63562584","30322026","403501","328918","2016-06-07"
"63562587","25675931","403501","328918","2016-06-07"
"63562590","19610907","403501","328918","2016-06-07"
"63562593","28469601","403501","328918","2016-06-07"
"63562596","19610916","403501","328918","2016-06-07"
"63562599","30730626","403501","328918","2016-06-07"
"63562602","26062430","403501","328918","2016-06-07"
"63562605","19610922","403501","328918","2016-06-07"
"63562608","19692253","403501","328918","2016-06-07"
"63562614","28475673","403501","328918","2016-06-07"
"63562617","19727668","403501","328918","2016-06-07"
"63562620","29975880","403501","328918","2016-06-07"
"63562623","19727674","403501","328918","2016-06-07"
"63562626","25807601","403501","328918","2016-06-07"
"63562629","20456755","403501","328918","2016-06-07"
"63562635","25984700","403501","328918","2016-06-07"
"63562638","20469046","403501","328918","2016-06-07"
"63562641","20486326","403501","328918","2016-06-07"
"63562644","29911653","403501","328918","2016-06-07"
"63562647","20493472","403501","328918","2016-06-07"
"63562650","20493601","403501","328918","2016-06-07"
"63562653","29890512","403501","328918","2016-06-07"
"63562656","25823078","403501","328918","2016-06-07"
"63562659","20493625","403501","328918","2016-06-07"
"63562662","20493667","403501","328918","2016-06-07"
"63562665","30198291","403501","328918","2016-06-07"
"63562668","30200667","403501","328918","2016-06-07"
"63562671","20493706","403501","328918","2016-06-07"
"63562674","30321990","403501","328918","2016-06-07"
"63562677","20493847","403501","328918","2016-06-07"
"63562680","20509930","403501","328918","2016-06-07"
"63562683","20510275","403501","328918","2016-06-07"
"63562686","29860620","403501","328918","2016-06-07"
"63562689","20565319","403501","328918","2016-06-07"
"63562692","28341351","403501","328918","2016-06-07"
"63562695","20629108","403501","328918","2016-06-07"
"63562698","29344287","403501","328918","2016-06-07"
"63562701","21818383","403501","328918","2016-06-07"
"63562704","29367111","403501","328918","2016-06-07"
"63562707","21818413","403501","328918","2016-06-07"
"63562710","29359116","403501","328918","2016-06-07"
"63562713","21819703","403501","328918","2016-06-07"
"63562716","29128011","403501","328918","2016-06-07"
"63562719","21819736","403501","328918","2016-06-07"
"63562722","29359122","403501","328918","2016-06-07"
"63562725","21819760","403501","328918","2016-06-07"
"63562728","30770232","403501","328918","2016-06-07"
"63562731","21819781","403501","443994","2016-06-07"
"63562734","21819835","403501","328918","2016-06-07"
"63562737","30803673","403501","328918","2016-06-07"
"63562740","22020433","403501","328918","2016-06-07"
"63562743","28358352","403501","328918","2016-06-07"
"63562746","22020535","403501","328918","2016-06-07"
"63562749","30275829","403501","328918","2016-06-07"
"63562752","26028932","403501","328918","2016-06-07"
"63562755","22020559","403501","328918","2016-06-07"
"63562758","28474710","403501","328918","2016-06-07"
"63562761","25971623","403501","328918","2016-06-07"
"63562764","22020568","403501","328918","2016-06-07"
"63562767","29696520","403501","328918","2016-06-07"
"63562770","22047349","403501","328918","2016-06-07"
"63562773","22047367","403501","328918","2016-06-07"
"63562776","30803667","403501","328918","2016-06-07"
"63562779","22047382","403501","328918","2016-06-07"
"63562782","29989410","403501","328918","2016-06-07"
"63562785","25984688","403501","328918","2016-06-07"
"63562788","22166194","403501","328918","2016-06-07"
"63562791","30259416","403501","328918","2016-06-07"
"63562794","26028827","403501","328918","2016-06-07"
"63562797","22189504","403501","328918","2016-06-07"
"63562800","22189510","403501","328918","2016-06-07"
"63562803","30204096","403501","328918","2016-06-07"
"63562806","26076857","403501","328918","2016-06-07"
"63562809","22302638","403501","328918","2016-06-07"
"63562812","25759949","403501","328918","2016-06-07"
"63562815","22603208","403501","328918","2016-06-07"
"63562818","22603223","403501","328918","2016-06-07"
"63562821","29928915","403501","328918","2016-06-07"
"63562824","22741808","403501","328918","2016-06-07"
"63562827","29928933","403501","328918","2016-06-07"
"63562830","24253490","403501","328918","2016-06-07"
"63562833","24289301","403501","328918","2016-06-07"
"63562836","30730635","403501","328918","2016-06-07"
"63562839","24289304","403501","328918","2016-06-07"
"63562842","24289307","403501","328918","2016-06-07"
"63562845","24289310","403501","328918","2016-06-07"
"63562848","24289313","403501","328918","2016-06-07"
"63562851","26303413","403501","328918","2016-06-07"
"63562854","24289316","403501","328918","2016-06-07"
"63562857","24289319","403501","328918","2016-06-07"
"63562860","24289322","403501","328918","2016-06-07"
"63562863","24289325","403501","328918","2016-06-07"
"63562866","30551304","403501","328918","2016-06-07"
"63562869","24289328","403501","328918","2016-06-07"
"63562872","30027825","403501","328918","2016-06-07"
"63562875","24289331","403501","328918","2016-06-07"
"63562878","24289334","403501","328918","2016-06-07"
"63562881","29975862","403501","328918","2016-06-07"
"63562884","24289337","403501","328918","2016-06-07"
"63562887","29809692","403501","328918","2016-06-07"
"63562890","24289340","403501","328918","2016-06-07"
"63562893","30551310","403501","328918","2016-06-07"
"63562896","24289343","403501","328918","2016-06-07"
"63562899","24289346","403501","328918","2016-06-07"
"63562902","24289349","403501","328918","2016-06-07"
"63562905","24289352","403501","328918","2016-06-07"
"63562908","24289355","403501","328918","2016-06-07"
"63562911","24289358","403501","328918","2016-06-07"
"63562914","29860632","403501","328918","2016-06-07"
"63562917","24289367","403501","328918","2016-06-07"
"63562920","30041424","403501","328918","2016-06-07"
"63562923","24289370","403501","328918","2016-06-07"
"63562926","24289373","403501","328918","2016-06-07"
"63562929","24289376","403501","328918","2016-06-07"
"63562932","24289379","403501","328918","2016-06-07"
"63562935","24289382","403501","328918","2016-06-07"
"63562938","24289385","403501","328918","2016-06-07"
"63562941","24289388","403501","328918","2016-06-07"
"63562944","30027819","403501","328918","2016-06-07"
"63562947","24289397","403501","328918","2016-06-07"
"63562950","24513113","403501","328918","2016-06-07"
"63562953","29788551","403501","328918","2016-06-07"
"63562956","24513122","403501","328918","2016-06-07"
"63562959","29767632","403501","328918","2016-06-07"
"63562962","24513125","403501","328918","2016-06-07"
"63562965","24513128","403501","328918","2016-06-07"
"63562968","29745381","403501","328918","2016-06-07"
"63562971","24513134","403501","328918","2016-06-07"
"63562974","29928903","403501","328918","2016-06-07"
"63562977","24513137","403501","328918","2016-06-07"
"63562980","24513140","403501","328918","2016-06-07"
"63562983","29401005","403501","328918","2016-06-07"
"63562986","24513143","403501","328918","2016-06-07"
"63562989","24513146","403501","328918","2016-06-07"
"63562992","24513149","403501","328918","2016-06-07"
"63562995","29696709","403501","328918","2016-06-07"
"63562998","24513152","403501","328918","2016-06-07"
"63563001","28453236","403501","328918","2016-06-07"
"63563004","24513155","403501","328918","2016-06-07"
"63563007","24513158","403501","328918","2016-06-07"
"63563010","29400993","403501","328918","2016-06-07"
"63563013","24513161","403501","328918","2016-06-07"
"63563016","24513167","403501","328918","2016-06-07"
"63563019","24513170","403501","328918","2016-06-07"
"63563022","30122235","403501","328918","2016-06-07"
"63563025","24513176","403501","328918","2016-06-07"
"63563028","24513179","403501","328918","2016-06-07"
"63563031","29919570","403501","328918","2016-06-07"
"63563034","24513182","403501","328918","2016-06-07"
"63563037","24513185","403501","328918","2016-06-07"
"63563040","24513188","403501","328918","2016-06-07"
"63563043","29872293","403501","328918","2016-06-07"
"63563046","24513191","403501","328918","2016-06-07"
"63563049","24513194","403501","328918","2016-06-07"
"63563052","25578134","403501","328918","2016-06-07"
"63563055","25760039","403501","328918","2016-06-07"
"63563058","25870592","403501","328918","2016-06-07"
"63563061","27330190","403501","328918","2016-06-07"
"63563064","27330196","403501","328918","2016-06-07"
"63563067","27330199","403501","328918","2016-06-07"
"63563070","27330208","403501","328918","2016-06-07"
"63563073","27330211","403501","328918","2016-06-07"
"63563076","27330214","403501","328918","2016-06-07"
"63563079","27330226","403501","328918","2016-06-07"
"63563082","27330229","403501","328918","2016-06-07"
"63563085","30901218","403501","328918","2016-06-07"
"63563088","27897384","403501","328918","2016-06-07"
"63563091","27897393","403501","328918","2016-06-07"
"63563094","30043767","403501","328918","2016-06-07"
"63563097","27897402","403501","328918","2016-06-07"
"63563100","29890509","403501","328918","2016-06-07"
"64125177","19610760","328918","462126","2016-06-25"
"64125183","30803697","328918","462126","2016-06-25"
"64125186","19610778","328918","462126","2016-06-25"
"64125189","28434480","328918","462126","2016-06-25"
"64125192","19610787","328918","462126","2016-06-25"
"64125195","30803688","328918","462126","2016-06-25"
"64125198","19610796","328918","462126","2016-06-25"
"64125201","29457861","328918","462126","2016-06-25"
"64125204","19610802","328918","462126","2016-06-25"
"64125207","29779866","328918","462126","2016-06-25"
"64125210","19610805","328918","462126","2016-06-25"
"64125213","29793636","328918","462126","2016-06-25"
"64125216","19610808","328918","462126","2016-06-25"
"64125219","29860647","328918","462126","2016-06-25"
"64125222","19610898","328918","462126","2016-06-25"
"64125225","30322026","328918","462126","2016-06-25"
"64125228","25675931","328918","462126","2016-06-25"
"64125231","19610907","328918","462126","2016-06-25"
"64125234","28469601","328918","462126","2016-06-25"
"64125237","19610916","328918","462126","2016-06-25"
"64125240","30730626","328918","462126","2016-06-25"
"64125243","26062430","328918","462126","2016-06-25"
"64125246","19610922","328918","462126","2016-06-25"
"64125249","19692253","328918","462126","2016-06-25"
"64125255","28475673","328918","462126","2016-06-25"
"64125258","19727668","328918","462126","2016-06-25"
"64125261","29975880","328918","462126","2016-06-25"
